topico,fecha,diario,seccion,freq
discurso-de-odio,2022-09-10,infobae,politica,3
copitos,2022-09-10,infobae,opinion,0
discurso-de-odio,2022-09-10,infobae,opinion,12
copitos,2022-09-10,infobae,deportes,0
discurso-de-odio,2022-09-10,infobae,deportes,0
copitos,2022-09-10,perfil,cultura,0
discurso-de-odio,2022-09-10,perfil,cultura,0
copitos,2022-09-10,todonoticias,salud,0
discurso-de-odio,2022-09-10,todonoticias,salud,0
copitos,2022-09-10,clarin,deportes,0
discurso-de-odio,2022-09-10,clarin,deportes,0
copitos,2022-09-10,eldestape,deportes,0
discurso-de-odio,2022-09-10,eldestape,deportes,0
copitos,2022-09-10,infobae,tendencias,0
discurso-de-odio,2022-09-10,infobae,tendencias,0
copitos,2022-09-10,clarin,policiales,0
discurso-de-odio,2022-09-10,clarin,policiales,0
copitos,2022-09-10,perfil,policiales,0
discurso-de-odio,2022-09-10,perfil,policiales,0
copitos,2022-09-10,paginadoce,economia,0
discurso-de-odio,2022-09-10,paginadoce,economia,2
copitos,2022-09-10,perfil,espectaculos,0
discurso-de-odio,2022-09-10,perfil,espectaculos,0
copitos,2022-09-10,clarin,internacional,0
discurso-de-odio,2022-09-10,clarin,internacional,0
copitos,2022-09-10,clarin,economia,0
discurso-de-odio,2022-09-10,clarin,economia,0
copitos,2022-09-10,lanacion,internacional,0
discurso-de-odio,2022-09-10,lanacion,internacional,0
copitos,2022-09-10,lanacion,economia,0
discurso-de-odio,2022-09-10,lanacion,economia,0
copitos,2022-09-10,lanacion,seguridad,0
discurso-de-odio,2022-09-10,lanacion,seguridad,0
copitos,2022-09-10,lanacion,deportes,0
discurso-de-odio,2022-09-10,lanacion,deportes,0
copitos,2022-09-10,lanacion,politica,0
discurso-de-odio,2022-09-10,lanacion,politica,0
copitos,2022-09-10,clarin,rural,0
discurso-de-odio,2022-09-10,clarin,rural,0
copitos,2022-09-10,todonoticias,musica,0
discurso-de-odio,2022-09-10,todonoticias,musica,0
copitos,2022-09-10,todonoticias,sociedad,0
discurso-de-odio,2022-09-10,todonoticias,sociedad,0
copitos,2022-09-10,todonoticias,economia,0
discurso-de-odio,2022-09-10,todonoticias,economia,0
copitos,2022-09-10,todonoticias,politica,3
discurso-de-odio,2022-09-10,todonoticias,politica,3
copitos,2022-09-10,todonoticias,internacional,0
discurso-de-odio,2022-09-10,todonoticias,internacional,0
copitos,2022-09-10,todonoticias,estilo,0
discurso-de-odio,2022-09-10,todonoticias,estilo,0
copitos,2022-09-10,todonoticias,opinion,0
discurso-de-odio,2022-09-10,todonoticias,opinion,0
copitos,2022-09-10,todonoticias,espectaculos,0
discurso-de-odio,2022-09-10,todonoticias,espectaculos,0
copitos,2022-09-10,todonoticias,deportes,0
discurso-de-odio,2022-09-10,todonoticias,deportes,0
copitos,2022-09-10,eldestape,espectaculos,0
discurso-de-odio,2022-09-10,eldestape,espectaculos,0
copitos,2022-09-10,eldestape,internacional,0
discurso-de-odio,2022-09-10,eldestape,internacional,0
copitos,2022-09-10,lanacion,autos,0
discurso-de-odio,2022-09-10,lanacion,autos,0
copitos,2022-09-10,clarin,espectaculos,0
discurso-de-odio,2022-09-10,clarin,espectaculos,0
copitos,2022-09-10,lanacion,sociedad,0
discurso-de-odio,2022-09-10,lanacion,sociedad,0
copitos,2022-09-10,ambito,internacional,0
discurso-de-odio,2022-09-10,ambito,internacional,0
copitos,2022-09-10,eldestape,economia,0
discurso-de-odio,2022-09-10,eldestape,economia,0
copitos,2022-09-10,eldestape,politica,1
discurso-de-odio,2022-09-10,eldestape,politica,3
copitos,2022-09-10,ambito,politica,0
discurso-de-odio,2022-09-10,ambito,politica,2
copitos,2022-09-10,clarin,politica,3
discurso-de-odio,2022-09-10,clarin,politica,4
copitos,2022-09-10,lanacion,tecnologia,0
discurso-de-odio,2022-09-10,lanacion,tecnologia,0
copitos,2022-09-10,todonoticias,autos,0
discurso-de-odio,2022-09-10,todonoticias,autos,0
copitos,2022-09-10,paginadoce,deportes,0
discurso-de-odio,2022-09-10,paginadoce,deportes,0
copitos,2022-09-10,clarin,sociedad,0
discurso-de-odio,2022-09-10,clarin,sociedad,0
copitos,2022-09-10,eldestape,cultura,0
discurso-de-odio,2022-09-10,eldestape,cultura,0
copitos,2022-09-10,lanacion,comunidad,0
discurso-de-odio,2022-09-10,lanacion,comunidad,0
copitos,2022-09-10,lanacion,cultura,0
discurso-de-odio,2022-09-10,lanacion,cultura,0
copitos,2022-09-10,todonoticias,policiales,0
discurso-de-odio,2022-09-10,todonoticias,policiales,0
copitos,2022-09-10,clarin,opinion,2
discurso-de-odio,2022-09-10,clarin,opinion,8
copitos,2022-09-10,todonoticias,tecno,0
discurso-de-odio,2022-09-10,todonoticias,tecno,0
copitos,2022-09-10,clarin,tecnologia,0
discurso-de-odio,2022-09-10,clarin,tecnologia,0
copitos,2022-09-10,paginadoce,internacional,0
discurso-de-odio,2022-09-10,paginadoce,internacional,0
copitos,2022-09-10,lanacion,salud,0
discurso-de-odio,2022-09-10,lanacion,salud,0
copitos,2022-09-10,infobae,salud,0
discurso-de-odio,2022-09-10,infobae,salud,0
copitos,2022-09-11,perfil,policiales,0
discurso-de-odio,2022-09-11,perfil,policiales,0
copitos,2022-09-11,perfil,deportes,0
discurso-de-odio,2022-09-11,perfil,deportes,0
copitos,2022-09-11,perfil,espectaculos,0
discurso-de-odio,2022-09-11,perfil,espectaculos,0
copitos,2022-09-11,perfil,politica,0
discurso-de-odio,2022-09-11,perfil,politica,1
copitos,2022-09-11,perfil,economia,0
discurso-de-odio,2022-09-11,perfil,economia,0
copitos,2022-09-11,perfil,internacional,0
discurso-de-odio,2022-09-11,perfil,internacional,0
copitos,2022-09-11,ambito,finanzas,0
discurso-de-odio,2022-09-11,ambito,finanzas,0
copitos,2022-09-11,ambito,lifestyle,0
discurso-de-odio,2022-09-11,ambito,lifestyle,0
copitos,2022-09-11,todonoticias,policiales,0
discurso-de-odio,2022-09-11,todonoticias,policiales,0
copitos,2022-09-11,paginadoce,radar,0
discurso-de-odio,2022-09-11,paginadoce,radar,0
copitos,2022-09-11,paginadoce,rosario12,0
discurso-de-odio,2022-09-11,paginadoce,rosario12,3
copitos,2022-09-11,paginadoce,economia,0
discurso-de-odio,2022-09-11,paginadoce,economia,1
copitos,2022-09-11,eldestape,politica,0
discurso-de-odio,2022-09-11,eldestape,politica,5
copitos,2022-09-11,eldestape,deportes,0
discurso-de-odio,2022-09-11,eldestape,deportes,0
copitos,2022-09-11,eldestape,sociedad,0
discurso-de-odio,2022-09-11,eldestape,sociedad,0
copitos,2022-09-11,eldestape,economia,0
discurso-de-odio,2022-09-11,eldestape,economia,0
copitos,2022-09-11,infobae,espectaculos,0
discurso-de-odio,2022-09-11,infobae,espectaculos,0
copitos,2022-09-11,infobae,internacional,0
discurso-de-odio,2022-09-11,infobae,internacional,0
copitos,2022-09-11,infobae,tendencias,0
discurso-de-odio,2022-09-11,infobae,tendencias,0
copitos,2022-09-11,infobae,inhouse,0
discurso-de-odio,2022-09-11,infobae,inhouse,0
copitos,2022-09-11,perfil,opinion,0
discurso-de-odio,2022-09-11,perfil,opinion,2
copitos,2022-09-11,ambito,sociedad,0
discurso-de-odio,2022-09-11,ambito,sociedad,0
copitos,2022-09-11,ambito,deportes,0
discurso-de-odio,2022-09-11,ambito,deportes,0
copitos,2022-09-11,ambito,espectaculos,0
discurso-de-odio,2022-09-11,ambito,espectaculos,0
copitos,2022-09-11,ambito,negocios,0
discurso-de-odio,2022-09-11,ambito,negocios,0
copitos,2022-09-11,ambito,opinion,0
discurso-de-odio,2022-09-11,ambito,opinion,0
copitos,2022-09-11,todonoticias,deportes,0
discurso-de-odio,2022-09-11,todonoticias,deportes,0
copitos,2022-09-11,paginadoce,espectaculos,0
discurso-de-odio,2022-09-11,paginadoce,espectaculos,0
copitos,2022-09-11,perfil,cultura,0
discurso-de-odio,2022-09-11,perfil,cultura,0
copitos,2022-09-11,infobae,cultura,0
discurso-de-odio,2022-09-11,infobae,cultura,0
copitos,2022-09-11,perfil,sociedad,0
discurso-de-odio,2022-09-11,perfil,sociedad,0
copitos,2022-09-11,paginadoce,radar libros,0
discurso-de-odio,2022-09-11,paginadoce,radar libros,0
copitos,2022-09-11,clarin,sociedad,0
discurso-de-odio,2022-09-11,clarin,sociedad,0
copitos,2022-09-11,infobae,economia,0
discurso-de-odio,2022-09-11,infobae,economia,0
copitos,2022-09-11,infobae,deportes,0
discurso-de-odio,2022-09-11,infobae,deportes,0
copitos,2022-09-11,infobae,politica,3
discurso-de-odio,2022-09-11,infobae,politica,1
copitos,2022-09-11,infobae,opinion,2
discurso-de-odio,2022-09-11,infobae,opinion,1
copitos,2022-09-11,clarin,opinion,1
discurso-de-odio,2022-09-11,clarin,opinion,1
copitos,2022-09-11,infobae,sociedad,0
discurso-de-odio,2022-09-11,infobae,sociedad,0
copitos,2022-09-10,clarin,autos,0
discurso-de-odio,2022-09-10,clarin,autos,0
copitos,2022-09-11,clarin,economia,0
discurso-de-odio,2022-09-11,clarin,economia,0
copitos,2022-09-11,clarin,policiales,0
discurso-de-odio,2022-09-11,clarin,policiales,0
copitos,2022-09-11,todonoticias,opinion,0
discurso-de-odio,2022-09-11,todonoticias,opinion,0
copitos,2022-09-11,todonoticias,musica,0
discurso-de-odio,2022-09-11,todonoticias,musica,0
copitos,2022-09-11,todonoticias,politica,2
discurso-de-odio,2022-09-11,todonoticias,politica,12
copitos,2022-09-11,todonoticias,salud,0
discurso-de-odio,2022-09-11,todonoticias,salud,2
copitos,2022-09-11,todonoticias,economia,0
discurso-de-odio,2022-09-11,todonoticias,economia,0
copitos,2022-09-11,todonoticias,sociedad,0
discurso-de-odio,2022-09-11,todonoticias,sociedad,0
copitos,2022-09-11,todonoticias,tecno,0
discurso-de-odio,2022-09-11,todonoticias,tecno,0
copitos,2022-09-11,todonoticias,espectaculos,0
discurso-de-odio,2022-09-11,todonoticias,espectaculos,0
copitos,2022-09-11,todonoticias,estilo,0
discurso-de-odio,2022-09-11,todonoticias,estilo,0
copitos,2022-09-11,clarin,deportes,0
discurso-de-odio,2022-09-11,clarin,deportes,0
copitos,2022-09-10,clarin,ciudades,0
discurso-de-odio,2022-09-10,clarin,ciudades,0
copitos,2022-09-11,eldestape,internacional,0
discurso-de-odio,2022-09-11,eldestape,internacional,0
copitos,2022-09-10,clarin,cartas-al-pais,0
discurso-de-odio,2022-09-10,clarin,cartas-al-pais,0
copitos,2022-09-11,clarin,internacional,0
discurso-de-odio,2022-09-11,clarin,internacional,0
copitos,2022-09-11,clarin,viajes,0
discurso-de-odio,2022-09-11,clarin,viajes,0
copitos,2022-09-11,todonoticias,internacional,0
discurso-de-odio,2022-09-11,todonoticias,internacional,0
copitos,2022-09-11,clarin,rural,0
discurso-de-odio,2022-09-11,clarin,rural,0
copitos,2022-09-11,lanacion,deportes,0
discurso-de-odio,2022-09-11,lanacion,deportes,0
copitos,2022-09-11,lanacion,espectaculos,0
discurso-de-odio,2022-09-11,lanacion,espectaculos,0
copitos,2022-09-11,lanacion,internacional,0
discurso-de-odio,2022-09-11,lanacion,internacional,0
copitos,2022-09-11,lanacion,politica,0
discurso-de-odio,2022-09-11,lanacion,politica,0
copitos,2022-09-11,lanacion,sociedad,0
discurso-de-odio,2022-09-11,lanacion,sociedad,0
copitos,2022-09-11,lanacion,economia,0
discurso-de-odio,2022-09-11,lanacion,economia,0
copitos,2022-09-11,lanacion,cultura,0
discurso-de-odio,2022-09-11,lanacion,cultura,0
copitos,2022-09-11,paginadoce,sociedad,0
discurso-de-odio,2022-09-11,paginadoce,sociedad,8
copitos,2022-09-11,clarin,politica,0
discurso-de-odio,2022-09-11,clarin,politica,5
copitos,2022-09-11,ambito,economia,0
discurso-de-odio,2022-09-11,ambito,economia,0
copitos,2022-09-11,eldestape,espectaculos,0
discurso-de-odio,2022-09-11,eldestape,espectaculos,0
copitos,2022-09-11,ambito,politica,1
discurso-de-odio,2022-09-11,ambito,politica,2
copitos,2022-09-11,lanacion,seguridad,0
discurso-de-odio,2022-09-11,lanacion,seguridad,0
copitos,2022-09-11,clarin,tecnologia,0
discurso-de-odio,2022-09-11,clarin,tecnologia,0
copitos,2022-09-11,eldestape,cultura,0
discurso-de-odio,2022-09-11,eldestape,cultura,0
copitos,2022-09-11,ambito,internacional,0
discurso-de-odio,2022-09-11,ambito,internacional,0
copitos,2022-09-11,paginadoce,internacional,0
discurso-de-odio,2022-09-11,paginadoce,internacional,0
copitos,2022-09-11,clarin,cultura,0
discurso-de-odio,2022-09-11,clarin,cultura,0
copitos,2022-09-11,paginadoce,deportes,0
discurso-de-odio,2022-09-11,paginadoce,deportes,0
copitos,2022-09-11,clarin,espectaculos,0
discurso-de-odio,2022-09-11,clarin,espectaculos,0
copitos,2022-09-11,perfil,ciencia,0
discurso-de-odio,2022-09-11,perfil,ciencia,0
copitos,2022-09-11,lanacion,tecnologia,0
discurso-de-odio,2022-09-11,lanacion,tecnologia,0
copitos,2022-09-11,infobae,salud,0
discurso-de-odio,2022-09-11,infobae,salud,0
copitos,2022-09-11,paginadoce,politica,1
discurso-de-odio,2022-09-11,paginadoce,politica,2
copitos,2022-09-11,ambito,nacional,0
discurso-de-odio,2022-09-11,ambito,nacional,0
copitos,2022-09-12,perfil,deportes,0
discurso-de-odio,2022-09-12,perfil,deportes,0
copitos,2022-09-12,perfil,espectaculos,0
discurso-de-odio,2022-09-12,perfil,espectaculos,0
copitos,2022-09-11,lanacion,propiedades,0
discurso-de-odio,2022-09-11,lanacion,propiedades,0
copitos,2022-09-12,perfil,internacional,0
discurso-de-odio,2022-09-12,perfil,internacional,0
copitos,2022-09-11,lanacion,salud,0
discurso-de-odio,2022-09-11,lanacion,salud,0
copitos,2022-09-12,todonoticias,economia,0
discurso-de-odio,2022-09-12,todonoticias,economia,0
copitos,2022-09-12,paginadoce,rosario12,0
discurso-de-odio,2022-09-12,paginadoce,rosario12,0
copitos,2022-09-09,clarin,buena-vida,0
discurso-de-odio,2022-09-09,clarin,buena-vida,0
copitos,2022-09-12,clarin,sociedad,0
discurso-de-odio,2022-09-12,clarin,sociedad,0
copitos,2022-09-12,eldestape,sociedad,0
discurso-de-odio,2022-09-12,eldestape,sociedad,0
copitos,2022-09-12,eldestape,economia,0
discurso-de-odio,2022-09-12,eldestape,economia,0
copitos,2022-09-12,eldestape,internacional,0
discurso-de-odio,2022-09-12,eldestape,internacional,0
copitos,2022-09-12,infobae,internacional,0
discurso-de-odio,2022-09-12,infobae,internacional,3
copitos,2022-09-12,infobae,inhouse,0
discurso-de-odio,2022-09-12,infobae,inhouse,0
copitos,2022-09-12,ambito,economia,0
discurso-de-odio,2022-09-12,ambito,economia,0
copitos,2022-09-12,ambito,internacional,0
discurso-de-odio,2022-09-12,ambito,internacional,0
copitos,2022-09-12,ambito,espectaculos,0
discurso-de-odio,2022-09-12,ambito,espectaculos,0
copitos,2022-09-12,ambito,finanzas,0
discurso-de-odio,2022-09-12,ambito,finanzas,0
copitos,2022-09-12,ambito,nacional,0
discurso-de-odio,2022-09-12,ambito,nacional,0
copitos,2022-09-12,paginadoce,espectaculos,0
discurso-de-odio,2022-09-12,paginadoce,espectaculos,0
copitos,2022-09-12,ambito,politica,0
discurso-de-odio,2022-09-12,ambito,politica,0
copitos,2022-09-12,ambito,deportes,0
discurso-de-odio,2022-09-12,ambito,deportes,0
copitos,2022-09-12,todonoticias,musica,0
discurso-de-odio,2022-09-12,todonoticias,musica,0
copitos,2022-09-12,infobae,cultura,0
discurso-de-odio,2022-09-12,infobae,cultura,0
copitos,2022-09-12,clarin,politica,0
discurso-de-odio,2022-09-12,clarin,politica,1
copitos,2022-09-12,eldestape,deportes,0
discurso-de-odio,2022-09-12,eldestape,deportes,0
copitos,2022-09-12,infobae,espectaculos,0
discurso-de-odio,2022-09-12,infobae,espectaculos,0
copitos,2022-09-12,infobae,deportes,0
discurso-de-odio,2022-09-12,infobae,deportes,0
copitos,2022-09-12,perfil,politica,0
discurso-de-odio,2022-09-12,perfil,politica,8
copitos,2022-09-12,todonoticias,policiales,0
discurso-de-odio,2022-09-12,todonoticias,policiales,0
copitos,2022-09-12,infobae,sociedad,0
discurso-de-odio,2022-09-12,infobae,sociedad,0
copitos,2022-09-12,infobae,politica,4
discurso-de-odio,2022-09-12,infobae,politica,1
copitos,2022-09-12,infobae,economia,0
discurso-de-odio,2022-09-12,infobae,economia,0
copitos,2022-09-12,infobae,salud,0
discurso-de-odio,2022-09-12,infobae,salud,0
copitos,2022-09-12,infobae,tendencias,0
discurso-de-odio,2022-09-12,infobae,tendencias,0
copitos,2022-09-12,infobae,opinion,0
discurso-de-odio,2022-09-12,infobae,opinion,2
copitos,2022-09-12,perfil,policiales,0
discurso-de-odio,2022-09-12,perfil,policiales,0
copitos,2022-09-12,clarin,policiales,0
discurso-de-odio,2022-09-12,clarin,policiales,0
copitos,2022-09-12,clarin,economia,0
discurso-de-odio,2022-09-12,clarin,economia,0
copitos,2022-09-11,clarin,cartas-al-pais,0
discurso-de-odio,2022-09-11,clarin,cartas-al-pais,0
copitos,2022-09-12,todonoticias,sociedad,0
discurso-de-odio,2022-09-12,todonoticias,sociedad,0
copitos,2022-09-12,perfil,economia,0
discurso-de-odio,2022-09-12,perfil,economia,0
copitos,2022-09-12,todonoticias,politica,0
discurso-de-odio,2022-09-12,todonoticias,politica,1
copitos,2022-09-12,todonoticias,internacional,0
discurso-de-odio,2022-09-12,todonoticias,internacional,0
copitos,2022-09-12,clarin,deportes,0
discurso-de-odio,2022-09-12,clarin,deportes,0
copitos,2022-09-09,clarin,viva,0
discurso-de-odio,2022-09-09,clarin,viva,0
copitos,2022-09-12,eldestape,espectaculos,0
discurso-de-odio,2022-09-12,eldestape,espectaculos,0
copitos,2022-09-12,clarin,internacional,0
discurso-de-odio,2022-09-12,clarin,internacional,0
copitos,2022-09-12,todonoticias,estilo,0
discurso-de-odio,2022-09-12,todonoticias,estilo,0
copitos,2022-09-12,perfil,sociedad,0
discurso-de-odio,2022-09-12,perfil,sociedad,4
copitos,2022-09-12,paginadoce,sociedad,0
discurso-de-odio,2022-09-12,paginadoce,sociedad,0
copitos,2022-09-12,paginadoce,economia,0
discurso-de-odio,2022-09-12,paginadoce,economia,1
copitos,2022-09-12,todonoticias,deportes,0
discurso-de-odio,2022-09-12,todonoticias,deportes,0
copitos,2022-09-12,ambito,sociedad,0
discurso-de-odio,2022-09-12,ambito,sociedad,0
copitos,2022-09-12,todonoticias,espectaculos,0
discurso-de-odio,2022-09-12,todonoticias,espectaculos,0
copitos,2022-09-12,lanacion,seguridad,0
discurso-de-odio,2022-09-12,lanacion,seguridad,0
copitos,2022-09-12,lanacion,economia,0
discurso-de-odio,2022-09-12,lanacion,economia,0
copitos,2022-09-12,lanacion,deportes,0
discurso-de-odio,2022-09-12,lanacion,deportes,0
copitos,2022-09-12,lanacion,internacional,0
discurso-de-odio,2022-09-12,lanacion,internacional,0
copitos,2022-09-12,lanacion,autos,0
discurso-de-odio,2022-09-12,lanacion,autos,0
copitos,2022-09-12,lanacion,politica,2
discurso-de-odio,2022-09-12,lanacion,politica,1
copitos,2022-09-12,lanacion,espectaculos,0
discurso-de-odio,2022-09-12,lanacion,espectaculos,8
copitos,2022-09-12,lanacion,sociedad,0
discurso-de-odio,2022-09-12,lanacion,sociedad,0
copitos,2022-09-12,perfil,cultura,0
discurso-de-odio,2022-09-12,perfil,cultura,0
copitos,2022-09-12,todonoticias,opinion,0
discurso-de-odio,2022-09-12,todonoticias,opinion,0
copitos,2022-09-12,clarin,tecnologia,0
discurso-de-odio,2022-09-12,clarin,tecnologia,0
copitos,2022-09-12,clarin,espectaculos,0
discurso-de-odio,2022-09-12,clarin,espectaculos,0
copitos,2022-09-12,todonoticias,salud,0
discurso-de-odio,2022-09-12,todonoticias,salud,0
copitos,2022-09-12,clarin,ciudades,0
discurso-de-odio,2022-09-12,clarin,ciudades,0
copitos,2022-09-12,paginadoce,internacional,0
discurso-de-odio,2022-09-12,paginadoce,internacional,1
copitos,2022-09-12,clarin,rural,0
discurso-de-odio,2022-09-12,clarin,rural,0
copitos,2022-09-12,eldestape,politica,0
discurso-de-odio,2022-09-12,eldestape,politica,2
copitos,2022-09-12,perfil,ciencia,0
discurso-de-odio,2022-09-12,perfil,ciencia,0
copitos,2022-09-12,ambito,opinion,0
discurso-de-odio,2022-09-12,ambito,opinion,0
copitos,2022-09-12,todonoticias,tecno,0
discurso-de-odio,2022-09-12,todonoticias,tecno,0
copitos,2022-09-12,diariodeleuco,todo,0
discurso-de-odio,2022-09-12,diariodeleuco,todo,0
copitos,2022-09-12,todonoticias,autos,0
discurso-de-odio,2022-09-12,todonoticias,autos,0
copitos,2022-09-12,lanacion,tecnologia,0
discurso-de-odio,2022-09-12,lanacion,tecnologia,0
copitos,2022-09-12,clarin,opinion,0
discurso-de-odio,2022-09-12,clarin,opinion,0
copitos,2022-09-12,clarin,autos,0
discurso-de-odio,2022-09-12,clarin,autos,0
copitos,2022-09-12,eldestape,cultura,0
discurso-de-odio,2022-09-12,eldestape,cultura,0
copitos,2022-09-12,paginadoce,politica,4
discurso-de-odio,2022-09-12,paginadoce,politica,2
copitos,2022-09-12,paginadoce,deportes,0
discurso-de-odio,2022-09-12,paginadoce,deportes,0
copitos,2022-09-12,casarosada,alberto,0
discurso-de-odio,2022-09-12,casarosada,alberto,0
copitos,2022-09-12,clarin,cultura,0
discurso-de-odio,2022-09-12,clarin,cultura,0
copitos,2022-09-12,lanacion,cultura,0
discurso-de-odio,2022-09-12,lanacion,cultura,0
copitos,2022-09-09,diariodeleuco,editorial,0
discurso-de-odio,2022-09-09,diariodeleuco,editorial,0
copitos,2022-09-12,clarin,buena-vida,0
discurso-de-odio,2022-09-12,clarin,buena-vida,0
copitos,2022-09-12,ambito,negocios,0
discurso-de-odio,2022-09-12,ambito,negocios,0
copitos,2022-09-12,perfil,tecnologia,0
discurso-de-odio,2022-09-12,perfil,tecnologia,0
copitos,2022-09-12,diariodeleuco,editorial,0
discurso-de-odio,2022-09-12,diariodeleuco,editorial,0
copitos,2022-09-12,lanacion,salud,0
discurso-de-odio,2022-09-12,lanacion,salud,0
copitos,2022-09-12,lanacion,propiedades,0
discurso-de-odio,2022-09-12,lanacion,propiedades,0
copitos,2022-09-12,perfil,salud,0
discurso-de-odio,2022-09-12,perfil,salud,0
copitos,2022-09-13,perfil,deportes,0
discurso-de-odio,2022-09-13,perfil,deportes,0
copitos,2022-09-13,perfil,economia,0
discurso-de-odio,2022-09-13,perfil,economia,0
copitos,2022-09-13,perfil,politica,1
discurso-de-odio,2022-09-13,perfil,politica,2
copitos,2022-09-13,perfil,internacional,0
discurso-de-odio,2022-09-13,perfil,internacional,0
copitos,2022-09-13,perfil,espectaculos,0
discurso-de-odio,2022-09-13,perfil,espectaculos,0
copitos,2022-09-13,lanacion,espectaculos,0
discurso-de-odio,2022-09-13,lanacion,espectaculos,0
copitos,2022-09-13,todonoticias,economia,0
discurso-de-odio,2022-09-13,todonoticias,economia,0
copitos,2022-09-13,paginadoce,sociedad,0
discurso-de-odio,2022-09-13,paginadoce,sociedad,0
copitos,2022-09-13,paginadoce,rosario12,0
discurso-de-odio,2022-09-13,paginadoce,rosario12,0
copitos,2022-09-13,infobae,internacional,0
discurso-de-odio,2022-09-13,infobae,internacional,1
copitos,2022-09-13,infobae,deportes,0
discurso-de-odio,2022-09-13,infobae,deportes,0
copitos,2022-09-13,infobae,inhouse,0
discurso-de-odio,2022-09-13,infobae,inhouse,0
copitos,2022-09-13,perfil,sociedad,0
discurso-de-odio,2022-09-13,perfil,sociedad,0
copitos,2022-09-13,perfil,opinion,0
discurso-de-odio,2022-09-13,perfil,opinion,0
copitos,2022-09-13,ambito,politica,0
discurso-de-odio,2022-09-13,ambito,politica,0
copitos,2022-09-13,ambito,economia,0
discurso-de-odio,2022-09-13,ambito,economia,0
copitos,2022-09-13,ambito,sociedad,0
discurso-de-odio,2022-09-13,ambito,sociedad,0
copitos,2022-09-13,ambito,deportes,0
discurso-de-odio,2022-09-13,ambito,deportes,0
copitos,2022-09-13,ambito,espectaculos,0
discurso-de-odio,2022-09-13,ambito,espectaculos,0
copitos,2022-09-13,ambito,finanzas,0
discurso-de-odio,2022-09-13,ambito,finanzas,0
copitos,2022-09-13,ambito,negocios,0
discurso-de-odio,2022-09-13,ambito,negocios,0
copitos,2022-09-13,ambito,novedades-fiscales,0
discurso-de-odio,2022-09-13,ambito,novedades-fiscales,0
copitos,2022-09-13,ambito,nacional,0
discurso-de-odio,2022-09-13,ambito,nacional,0
copitos,2022-09-13,todonoticias,sociedad,0
discurso-de-odio,2022-09-13,todonoticias,sociedad,0
copitos,2022-09-13,paginadoce,plastica,0
discurso-de-odio,2022-09-13,paginadoce,plastica,0
copitos,2022-09-13,paginadoce,politica,0
discurso-de-odio,2022-09-13,paginadoce,politica,0
copitos,2022-09-13,eldestape,economia,0
discurso-de-odio,2022-09-13,eldestape,economia,0
copitos,2022-09-13,eldestape,sociedad,0
discurso-de-odio,2022-09-13,eldestape,sociedad,0
copitos,2022-09-13,eldestape,politica,0
discurso-de-odio,2022-09-13,eldestape,politica,1
copitos,2022-09-13,ambito,internacional,0
discurso-de-odio,2022-09-13,ambito,internacional,0
copitos,2022-09-13,clarin,espectaculos,0
discurso-de-odio,2022-09-13,clarin,espectaculos,0
copitos,2022-09-13,infobae,cultura,0
discurso-de-odio,2022-09-13,infobae,cultura,0
copitos,2022-09-13,clarin,deportes,0
discurso-de-odio,2022-09-13,clarin,deportes,0
copitos,2022-09-13,infobae,opinion,0
discurso-de-odio,2022-09-13,infobae,opinion,0
copitos,2022-09-13,infobae,economia,0
discurso-de-odio,2022-09-13,infobae,economia,0
copitos,2022-09-13,infobae,politica,7
discurso-de-odio,2022-09-13,infobae,politica,0
copitos,2022-09-13,infobae,sociedad,0
discurso-de-odio,2022-09-13,infobae,sociedad,0
copitos,2022-09-13,infobae,espectaculos,0
discurso-de-odio,2022-09-13,infobae,espectaculos,0
copitos,2022-09-13,paginadoce,deportes,0
discurso-de-odio,2022-09-13,paginadoce,deportes,0
copitos,2022-09-13,paginadoce,internacional,0
discurso-de-odio,2022-09-13,paginadoce,internacional,0
copitos,2022-09-13,infobae,tendencias,0
discurso-de-odio,2022-09-13,infobae,tendencias,0
copitos,2022-09-13,infobae,salud,0
discurso-de-odio,2022-09-13,infobae,salud,0
copitos,2022-09-13,clarin,policiales,0
discurso-de-odio,2022-09-13,clarin,policiales,0
copitos,2022-09-13,clarin,economia,0
discurso-de-odio,2022-09-13,clarin,economia,0
copitos,2022-09-13,clarin,sociedad,0
discurso-de-odio,2022-09-13,clarin,sociedad,0
copitos,2022-09-12,clarin,cartas-al-pais,0
discurso-de-odio,2022-09-12,clarin,cartas-al-pais,0
copitos,2022-09-13,todonoticias,politica,0
discurso-de-odio,2022-09-13,todonoticias,politica,0
copitos,2022-09-12,clarin,viva,0
discurso-de-odio,2022-09-12,clarin,viva,0
copitos,2022-09-13,lanacion,deportes,0
discurso-de-odio,2022-09-13,lanacion,deportes,0
copitos,2022-09-13,lanacion,cultura,0
discurso-de-odio,2022-09-13,lanacion,cultura,0
copitos,2022-09-13,lanacion,politica,0
discurso-de-odio,2022-09-13,lanacion,politica,0
copitos,2022-09-13,lanacion,turismo,0
discurso-de-odio,2022-09-13,lanacion,turismo,0
copitos,2022-09-13,lanacion,economia,0
discurso-de-odio,2022-09-13,lanacion,economia,0
copitos,2022-09-13,lanacion,internacional,0
discurso-de-odio,2022-09-13,lanacion,internacional,0
copitos,2022-09-13,lanacion,seguridad,0
discurso-de-odio,2022-09-13,lanacion,seguridad,0
copitos,2022-09-12,clarin,viajes,0
